,5,15,30,50,75,100
74,0.9807761311531067,0.9940627217292786,0.9939924478530884,0.9944503903388977,0.9939575791358948,0.9944193363189697
75,0.9829450249671936,0.994059681892395,0.9939921498298645,0.9944503903388977,0.9939575791358948,0.9944193363189697
76,0.984691321849823,0.9940808415412903,0.9939924478530884,0.9944503903388977,0.9939575791358948,0.9944543242454529
77,0.9864559769630432,0.994060218334198,0.9939924478530884,0.9944503903388977,0.9939572215080261,0.9944543242454529
78,0.9878911972045898,0.9938998222351074,0.9939921498298645,0.9944503903388977,0.9939575791358948,0.9945244193077087
79,0.9888710379600525,0.9930018186569214,0.9940155744552612,0.9944503903388977,0.9939575791358948,0.9945594668388367
80,0.9896626472473145,0.9936522841453552,0.9940153360366821,0.9944765567779541,0.9939572215080261,0.9945594668388367
81,0.9903203248977661,0.9876682758331299,0.9939921498298645,0.9944765567779541,0.9939575791358948,0.9945594668388367
82,0.990717887878418,0.9713945984840393,0.9940144419670105,0.9944765567779541,0.9939575791358948,0.9945594668388367
83,0.9911210536956787,0.8964515328407288,0.9940361380577087,0.9944765567779541,0.9939565062522888,0.9945944547653198
84,0.9914616346359253,0.745536208152771,0.9939924478530884,0.9944765567779541,0.9939575791358948,0.9945944547653198
85,0.9918182492256165,0.8182814717292786,0.9932474493980408,0.9944765567779541,0.9939572215080261,0.9945944547653198
86,0.9922566413879395,0.8836796879768372,0.991773784160614,0.9944765567779541,0.9938941597938538,0.9945944547653198
87,0.9924013614654541,0.8851585984230042,0.9879651665687561,0.9944765567779541,0.9939575791358948,0.9945944547653198
88,0.9926208257675171,0.9471956491470337,0.9855204820632935,0.9944765567779541,0.9939568638801575,0.9945944547653198
89,0.9928341507911682,0.9565167427062988,0.9620651006698608,0.9944765567779541,0.9939562082290649,0.9945944547653198
90,0.9926680326461792,0.9712706208229065,0.9466453194618225,0.9944765567779541,0.9939562082290649,0.9945944547653198
91,0.9928401708602905,0.9726807475090027,0.851550281047821,0.9944765567779541,0.9939866662025452,0.9945944547653198
92,0.9924659729003906,0.9776759147644043,0.9230406284332275,0.9944765567779541,0.9939575791358948,0.9945944547653198
93,0.9921883344650269,0.9841378331184387,0.956041157245636,0.9944765567779541,0.9939554333686829,0.9945944547653198
94,0.9908082485198975,0.9897305369377136,0.9785891771316528,0.9944765567779541,0.993926465511322,0.9945944547653198
95,0.9917001724243164,0.989719569683075,0.9828417897224426,0.9944765567779541,0.9939562082290649,0.9945944547653198
96,0.9851500988006592,0.9917044043540955,0.9890105128288269,0.9944765567779541,0.9939565062522888,0.9945944547653198
97,0.982879638671875,0.9908336997032166,0.9911091327667236,0.9944765567779541,0.9939271807670593,0.9945944547653198
98,0.9787164926528931,0.9929986596107483,0.9922261834144592,0.9944765567779541,0.9939858317375183,0.9945944547653198
99,0.9634091854095459,0.9920302629470825,0.9921919107437134,0.9944765567779541,0.9939873218536377,0.9945944547653198
